,Username,Datetime,Text,Symbol,Sentiment
15357,CP_News,2021-04-19 13:05:08+00:00,one way to help reduce this earth month and every month use less new plastic palmolive ultras bottles are now made with recycled plastic thats tons less plastic waste per year based on estimated us and canada volumes ,CL,1
15359,CP_News,2021-04-16 17:01:45+00:00,colgate palmolive webcasts first quarter earnings conference call april a m et ,CL,0
15360,CP_News,2021-04-16 15:19:02+00:00,supporting people doing good is an important part of what we do tomsofmaine has partnered with blackoutsideinc to help them reconnect black and african american youth to the outdoors as a way to envision new possibilities for their lives and their communities ,CL,8
15361,CP_News,2021-04-15 15:48:52+00:00,parab ns colgate brasil for being named among the top most influential brands in brazil by ipsos go team learn more ,CL,4
15363,CP_News,2021-04-14 13:13:08+00:00,providing ingredient transparency also means sharing whats not in our formulas great example our new colgate zero toothpastes with artificial flavors sweeteners preservatives and colorants now available in latin america ,CL,3
15364,CP_News,2021-04-13 18:08:03+00:00,dont miss this conversation on plastic waste amp the solutions for change featuring panelists from world wildlife loopfund and colgates chief sustainability officer ann tracy register today for the event on april th ,CL,0
15365,CP_News,2021-04-13 15:06:22+00:00,thank you to our global teams who helped colgate palmolive earn energystar partner of the year recognition for the th consecutive year working together we can and we will create a healthier more future for all learn more ,CL,2
15366,CP_News,2021-04-13 15:02:11+00:00,pumped to earn energystars partner of the year recognition for the th consecutive year learn more about our efforts epa,CL,0
15368,CP_News,2021-04-13 13:39:22+00:00,ramadan kareem may your house be filled with lots of smiles this ramadan ,CL,2
15370,CP_News,2021-04-12 12:02:22+00:00,sanex zero supports waterfamily to raise awareness about water preservation to respect our planet sanex zero shower gels are made with only ingredients amp a biodegradable formula to limit impact on the environment learn more ,CL,2
15371,CP_News,2021-04-09 15:01:07+00:00,palmolive believes that every effort big or small can make a palmolive ultra strength dish soap instantly cuts through grease and its new post consumer recycled plastic bottles are gentle on the planet with palmolive doing the dishes is too ,CL,2
15372,CP_News,2021-04-09 11:10:04+00:00,pumped that colgatebsbf has been named a finalist by engageforgood in the halo awards for the the program made during kudos team read more about the awards here and the bsbf pivots here,CL,9
15378,CP_News,2021-04-08 13:04:33+00:00,tune in today at am edt for free access to siriusxms doctor radio to hear dr maria ryan our chief dental officer discuss the importance of for optimal overall health amp wellness click here at am to listen drnieca,CL,3
15379,CP_News,2021-04-08 12:16:09+00:00,accelerating action on kudos to team colgate vietnam on completing the first phase of a power project at our my phuoc plant we aim to use renewable electricity for our global operations by learn more ,CL,3
15381,CP_News,2021-04-07 14:09:03+00:00,were championing a future as we work to end amp support school programs like colgatebsbf check out this colgate supported study showing that a school based cavities prevention program reduced prevalence of untreated caries by ,CL,6
15382,CP_News,2021-04-07 13:24:03+00:00,clean mouth healthy you in india colgate has a range of oral care products inspired by ayurveda including oil pulling toothpaste and mouth protection spray click here to learn more ,CL,8
15383,CP_News,2021-04-07 11:48:03+00:00,everyone deserves reliable access to safe clean and sanitation systems working with our partners waterforpeople were determined to bring waters health protecting powers to more families like ericas around the globe ,CL,7
15384,CP_News,2021-04-06 13:24:13+00:00,saving the planet has your head spinning it starts with everyday habits which are you most like to do ,CL,2
15385,CP_News,2021-04-05 13:27:23+00:00,earth day is april but were celebrating earth month because reimagining a healthier planet takes a ton of commitment and action stay tuned this month to see colgates progress learn more ,CL,7
15389,JohnDeere,2021-05-17 18:09:24+00:00,just a guy amp his gator cheering up your timeline,DE,2
15415,JohnDeere,2021-05-09 12:00:10+00:00,when you love john deere and your mom,DE,3
15428,JohnDeere,2021-05-06 00:27:22+00:00,our machines were made for this,DE,0
15429,JohnDeere,2021-05-05 23:52:26+00:00,digging the new twitter crop update,DE,0
15452,JohnDeere,2021-05-01 18:48:22+00:00,talk derby to us kentuckyderby ntra,DE,0
15455,JohnDeere,2021-04-30 21:58:13+00:00,we call this one the reverse mullet party in the front business in the back adam walters ,DE,0
15466,JohnDeere,2021-04-29 16:11:31+00:00,the best part of planting is harvesting change our mind ,DE,3
15477,JohnDeere,2021-04-27 21:25:08+00:00,at this rate might be late coming in for dinner chanelle b,DE,0
15499,JohnDeere,2021-04-18 23:30:01+00:00,this weeks forecast one to three inches of nonsense,DE,-2
15514,JohnDeere,2021-04-12 15:06:25+00:00,another week coming at us like nancy s,DE,2
15518,JohnDeere,2021-04-11 02:20:50+00:00, ,DE,0
15545,exxonmobil,2021-05-12 20:00:30+00:00,see how researcher suzzy ho evaluates the work of the past to inform new scientific revelations ,XOM,0
15546,exxonmobil,2021-05-06 15:45:59+00:00,were working with diverse suppliers in our commitment to provide affordable and accessible energy ,XOM,2
15547,exxonmobil,2021-04-29 21:04:13+00:00,our experts are working with organizations around the world to improve plastic recyclability and apply new solutions that combat plastic pollution ,XOM,2
15548,exxonmobil,2021-04-25 17:02:38+00:00,were proud to have contributed to the worlds progress in the fight against malaria since ,XOM,3
15549,exxonmobil,2021-04-21 14:53:24+00:00,could we help reduce emissions in a major industrial manufacturing corridor we think its possible and carbon capture and storage will play a key role were proposing a novel concept starting with the houston ship channel learn what ccs can do ,XOM,4
15550,exxonmobil,2021-04-20 12:06:50+00:00,how can carbon capture and storage be deployed broadly to help reduce u s emissions more quickly our low carbon solutions president joe blommaert discusses why a ccs innovation zone concept could be a game changer for reducing u s emissions ,XOM,4
15551,exxonmobil,2021-04-20 00:38:28+00:00,how can carbon capture and storage become a game changer for reducing houstons industrial emissions we believe houston is a prime location for advancing the concept of a ccs hub learn about this bold proposal featured in our wsj op ed ,XOM,2
15552,exxonmobil,2021-04-14 21:20:25+00:00,weve reduced methane emissions from our upstream operations by assessing our production sites upgrading old equipment training workers and investing in technologies learn more about our efforts ,XOM,0
